role_id,civil,type,statut,age,stat_amour
tc0629-UNPAGE,,H,page,A,néant
tc0629-CLARIGENERavisseur,,H,bourgeois,A,néant
tc0629-DICEE,,H,bourgeois,A,néant
tc0637-CAPULET,,H,bourgeois,A,néant
tc0637-MONTAIGU,,H,bourgeois,A,néant
tc0637-JULIETTE,,H,bourgeois,J,amoureux
tc0637-ROMEO,,H,bourgeois,J,amoureux
tc0637-BENVOGLIO,,H,médecin,A,néant
tc0637-MADAME-CAPULET,,H,bourgeois,A,néant
tc0637-LAURE,,H,suivante,A,néant
tc0637-PARENTS,,H,parent,A,néant
tc0637-DOMESTIQUES,,H,domestique,A,néant
tc0253-LA-MARQUISE,,H,marquis,A,néant
tc0253-LE-COMTE,,H,comte,A,néant
tc0253-JULIE,,H,femme de chambre,A,néant
tc0253-LAFLEUR,,H,laquais,A,néant
tc0253-MONSIEUR-MARCELLIN,,H,médecin,A,néant
tc0253-LAFRANCE,,H,laquais,A,néant
tc0253-UNOFFICIER,,H,officier,A,néant
tc0111-ARLEQUIN,,H,commerçant,A,néant
tc0111-CINTHIO,,H,bourgeois,A,amoureux
tc0111-ISABELLE,,H,bourgeois,A,amoureux
tc0111-COLOMBINE,,H,bourgeois,A,néant
tc0111-PIERROT,,H,avlet,A,néant
tc0111-MONSIEUR-CROQUIGNOLET,,H,avocat,A,néant
tc0111-PASQUARIEL,,H,bourgeois,A,néant
tc0111-LE-VALET-DE-CROQUIGNOLET,,H,valet,A,néant
tc0111-UN-CAPITAINE-HOLLANDAIS,,H,capitaine,A,néant
tc0111-SPADASSINS,,H,spadassin,A,néant
tc0562-DONJUAN,,H,aristocrate,A,néant
tc0562-CARRILLE,,H,valet,A,néant
tc0562-DONLOPE,,H,aristocrate,A,néant
tc0562-DONFELIX,,H,aristocrate,A,néant
tc0562-LEONORE,,H,aristocrate,A,néant
tc0562-ORMIN,,H,bourgeois,A,néant
tc0562-PAQUETTE,,H,bourgeois,A,néant
tc0562-THOMASSE,,H,bourgeois,A,néant
tc0562-LEPREVOT,,H,prévot,A,néant
tc0562-ARCHERS,,H,archers,A,néant
tc0562-LOMBREDEDONPIERRE,,H,ombre,A,néant
tc0562-THOMAS,,H,paysan,A,néant
tc0562-ROLLIN,,H,paysan,A,néant
tc0562-AMARILLE,,H,paysan,A,néant
tc0562-DEUXVOIX,,H,voix,A,néant
tc0346-JESUS,,H,prêcheur,A,néant
tc0346-PILATE,,H,roi,A,néant
tc0346-CAÏPHE,,H,religieux,A,néant
tc0346-MADELEINE,,H,bourgeois,A,néant
tc0346-ZELINE,,H,confidente,A,néant
tc0346-PRINCES-DES-PRETRES,,H,prince,A,néant
tc0346-PRETRES-ET-DOCTEURS,,H,prêtre,A,néant
tc0346-PEUPLE-ET-SOLDATS,,H,peuple,A,néant
tc0194-MADAME-DE-CHEPY,,H,aristacrate,A,néant
tc0194-MADAME-DE-VERTILLAC,,H,aristocrate,A,néant
tc0194-MADEMOISELLE-DE-VERTILLAC,,H,aristocrate,A,amoureux
tc0194-MADAME-BERTRAND,,H,bourgeois,A,néant
tc0194-MADEMOISELLE-BEAULIEU,,H,femme de chambre,A,néant
tc0194-MONSIEUR-HARDOUIN,,H,bourgeois,A,néant
tc0194-MONSIEUR-DES-RENARDEAUX,,H,avocat,A,néant
tc0194-MONSIEUR-DE-CRANCEY,,H,aristocrate,A,amoureux
tc0194-MONSIEUR-POULTIER,,H,commis,A,néant
tc0194-MONSIEUR-DE-DURMONT,,H,poète,A,néant
tc0194-LE-MARQUIS-DE-TOURVELLE,,H,marquis,A,néant
tc0194-BINBIN,,H,bourgeois,E,néant
tc0194-DOMESTIQUES,,H,domestique,A,néant
tc0843-CLAUDIO,,H,juge,A,Marianne
tc0843-MARIANNE,,H,aristocrate,J,néant
tc0843-COELIO,,H,aristocrate,A,Marianne
tc0843-OCTAVE,,H,aristocrate,A,néant
tc0843-TIBIA,,H,valet,A,néant
tc0843-CIUTA,,H,bourgeois,V,néant
tc0843-HERMIA,,H,aristocrate,V,néant
tc0843-DOMESTIQUES,,H,domestique,A,néant
tc0843-MALVOLIO,,H,intendant,A,néant
tc0731-LECOMTEDARTIPHILE,,H,comte,A,néant
tc0731-LEDOUX,,H,sculpteur,A,Suzanne
tc0731-BECARRE,,H,musicien,A,néant
tc0731-LABBEREMIFA,,H,abbé,A,néant
tc0731-MADEMOISELLEDESBRISEES,,H,danseuse,A,néant
tc0731-DUCISEAU,,H,sculpteur,A,néant
tc0731-SUSANNE,,H,peintre,A,Le Doux
tc0731-MADAMECAQUET,,H,bourgeois,A,néant
tc0210-MONSIEURDURU,,H,bourgeois,A,néant
tc0210-MADAMEDURU,,H,bourgeois,A,néant
tc0210-LEMARQUISDOUTREMONT,,H,marquis,A,néant
tc0210-DAMIS,,H,bourgeois,A,néant
tc0210-ERISE,,H,bourgeois,A,néant
tc0210-MONSIEURGRIPON,,H,bourgeois,A,néant
tc0210-MARTHE,,H,suivante,A,néant
tc0238-EPIMENIDE,,H,aristocrate,A,néant
tc0238-ARISTE,,H,aristocrate,A,néant
tc0238-JOSEPHINE,,H,aristocrate,J,néant
tc0238-D-HARCOURT,,H,aristocrate,A,néant
tc0238-MADAMEBROCHURE,,H,libraire,A,néant
tc0238-GORGI,,H,journaliste,A,néant
tc0238-FATRAS,,H,avocat,A,néant
tc0238-UN-ABBE,,H,abbé,A,néant
tc0238-RATURE,,H,censeur,A,néant
tc0238-CABRIOLE,,H,maître à danser,A,néant
tc0238-CRISANTE,,H,aristocrate,A,néant
tc0238-NICOLAS,,H,paysan,A,néant
tc0238-CAPITAINE,,H,capitaine,A,néant
tc0238-GRENADIER,,H,grenadier,A,néant
tc0238-SOLDAT,,H,soldat,A,néant
tc0689-GERONTE,,H,bourgeois,A,néant
tc0689-ERASTE,,H,bourgeois,A,Isabelle
tc0689-MADAMEARGANTE,,H,bourgeois,A,néant
tc0689-ISABELLE,,H,bourgeois,A,Éraste
tc0689-LISETTE,,H,servante,A,néant
tc0689-CRISPIN,,H,valet,A,néant
tc0689-MONSIEUR-CLISTOREL,,H,apothicaire,A,néant
tc0689-MONSIEUR-SCRUPULE,,H,notaire,A,néant
tc0689-MONSIEUR-GASPARD,,H,notaire,A,néant
tc0689-LAQUAIS,,H,laquais,A,néant
tc0798-LA-MARQUISE,,H,marquis,A,néant
tc0798-LE-CHEVALIER,,H,chevalier,A,néant
tc0798-LA-COMTE,,H,comte,A,néant
tc0798-LISETTE,,H,suivante,A,néant
tc0798-LUBIN,,H,valet,A,néant
tc0798-HORTENSIUS,,H,bourgeois,A,néant
tc0035-THISBE,,H,aristocrate,A,amoureux
tc0035-PYRAME,,H,aristocrate,A,amoureux
tc0035-BERSIANE,,H,confident,A,néant
tc0035-NARBAL,,H,aristocrate,A,néant
tc0035-LIDIAS,,H,confident,A,néant
tc0035-LEROI,,H,roi,A,amoureux
tc0035-SYLLAR,,H,soldat,A,néant
tc0035-DISARQUE,,H,,A,néant
tc0035-DEUXIS,,H,,A,néant
tc0035-LAMERE,,H,aristocrate,V,néant
tc0035-LACONFIDENTE,,H,confident,A,néant
tc0035-LEMESSAGER,,H,messager,A,néant
tc0290-LUIGIDEMONTALTE,,H,aristocrate,A,néant
tc0290-PAOLO,,H,aristocrate,A,néant
tc0290-MARCO,,H,serviteur,A,néant
tc0290-THECLA,,H,aristocrate,A,néant
tc0290-ELCI,,H,aristocrate,A,néant
tc0290-UNMESSAGER,,H,messager,A,néant
tc0186-PROMETHE,,H,demi-dieu,A,néant
tc0186-PANDORE,,D,dieu,A,néant
tc0186-JUPITER,,D,dieu,A,néant
tc0186-MERCURE,,D,dieu,A,néant
tc0186-NEMESIS,,D,dieu,A,néant
tc0186-NYMPHES,,N,nymphe,A,néant
tc0186-TITANS,,D,titan,A,néant
tc0186-DIVINITESCELESTES,,D,dieu,A,néant
tc0186-DIVINITESINFERNALES,,D,dieu,A,néant
tc0398-CLITANDRE,,H,bourgeois,A,
tc0398-DAMON,,H,bourgeois,A,
tc0398-ARLEQUIN,,H,valet,A,
tc0398-UNLAQUAIS,,H,laquais,A,
tc0398-APOLLON,,D,dieu,A,
tc0398-THALIE,,D,muse,A,
tc0398-LECRITIQUE,,H,critique,A,
tc0398-UNAUTEURSATIRIQUE,,H,auteur,A,
tc0398-CHRISTANTE,,H,bourgeois,A,
tc0398-LAMEDISANCE,,H,allégorie,A,
tc0398-LEVAUDEVILLE,,H,allégorie,A,
tc0398-CORESUS,,H,bourgeois,A,
tc0398-LACONTREDANSE,,H,allégorie,A,
tc0398-LETAMBOURIN,,H,allégorie,A,
tc0398-LEMENUET,,H,allégorie,A,
tc0720-EDOUARD-III,,H,roi,A,néant
tc0720-ALZONDE,,H,prince,A,néant
tc0720-VORCESTRE,,H,ministre,A,néant
tc0720-EUGENIE,,H,aristocrate,A,néant
tc0720-ARONDEL,,H,comte,A,néant
tc0720-VOLFAX,,H,capitaine,A,néant
tc0720-GLASTON,,H,officier,A,néant
tc0720-ISMENE,,H,confidente,A,néant
tc0720-AMELIE,,H,suivante,A,néant
tc0720-GARDES,,H,garde,A,néant
tc0501-LANOUVEAUTE,,P,allégorie,A,néant
tc0501-LETEMPS,,D,dieu,A,néant
tc0501-MOMUS,,H,dieu,A,néant
tc0501-MERCURE,,H,dieu,A,néant
tc0501-LISANDRE,,H,bourgeois,A,néant
tc0501-ELIANTE,,H,bourgeois,A,néant
tc0501-UNNOUVELLISTE,,H,nouvelliste,A,néant
tc0501-CLAUDINE,,H,paysan,A,néant
tc0501-UNVIEUXBARON,,H,baron,A,néant
tc0501-UNEVIEILLEBARONNE,,H,baron,A,néant
tc0501-UNPAGEDELABARONNE,,H,page,A,néant
tc0501-LACASCADE,,H,musicien,A,néant
tc0501-LARIMAILLE,,H,poète,A,néant
tc0501-UNCONSEILLER,,H,conseiller,A,néant
tc0501-UNEMARQUISE,,H,bourgeois,A,néant
tc0501-UNECOMTESSE,,H,comtesse,A,néant
tc0501-UNBOURGEOIS,,H,bourgeois,A,néant
tc0501-UNEBOURGEOISE,,H,bourgeois,A,néant
tc0501-UNABBE,,H,abbé,A,néant
tc0501-UNCLERC,,H,clerc,A,néant
tc0501-UNGARCONMARCHAND,,H,marchand,A,néant
tc0501-UNPROVINCIAL,,H,bourgeois,A,néant
tc0501-PLUSIEURSPERSONNAGES,,H,bourgeois,A,néant
tc0138-LEDOCTEUR,,H,docteur,A,
tc0138-ISABELLE,,H,bourgeois,J,
tc0138-GERONTE,,H,bourgeois,V,
tc0138-LEONORE,,H,bourgeois,J,
tc0138-LEANDRE,,H,aristocrate,J,
tc0138-OCTAVE,,H,aristocrate,J,
tc0138-SCARAMOUCHE,,H,valet,A,
tc0138-MEZZETIN,,H,valet,A,
tc0138-COLOMBINE,,H,commerçant,A,
tc0138-PIERROT,,H,commercant,A,
tc0138-ARLEQUIN,,H,bourgeois,A,
tc0138-DEUXCROCHETEURS,,H,crocheteur,A,
tc0138-PLUSIEURSVALETS,,H,valet,A,
tc0138-DESARCHETS,,H,archet,A,
tc0138-UNGEOLIER,,H,geôlier,A,
tc0138-LACHANTEUSE,,H,chanteur,A,
tc0138-BERGERSETBERGERES,,H,berger,A,
tc0349-MOMUS,,D,dieu,A,
tc0349-UNEACTRICE,,H,comédien,A,
tc0349-PHILINTE,,H,bourgeois,A,
tc0349-LINDIFFERENT,,H,bourgeois,A,
tc0349-LEGENIEDUSIECLE,,H,bourgeois,A,
tc0349-TERPSICORE,,D,muse,A,
tc0419-DONJUAN,,H,aristocrate,A,néant
tc0419-DONLOUIS,,H,aristocrate,A,néant
tc0419-ELVIRE,,H,aristocrate,A,néant
tc0419-DONCARLOS,,H,aristocrate,A,néant
tc0419-ALONSE,,H,aristocrate,A,néant
tc0419-THERESE,,H,paysan,A,néant
tc0419-LEONOR,,H,paysan,A,néant
tc0419-PASCALE,,H,nourrice,A,néant
tc0419-CHARLOTTE,,H,paysan,A,néant
tc0419-MATURINE,,H,paysan,A,néant
tc0419-PIERROT,,H,paysan,A,néant
tc0419-LARAMEE,,H,valet,A,néant
tc0419-GUSMAN,,H,domestique,A,néant
tc0419-SGANARELLE,,H,valet,A,néant
tc0419-LASTATUE,,F,fantôme,A,néant
tc0419-LAVIOLETTE,,H,laquais,A,néant
tc0352-LEANDRE,,H,bourgeois,A,amoureux
tc0352-CLARICE,,H,bourgeois,A,amoureux
tc0352-MME_GROGNAC,,H,bourgeois,A,néant
tc0352-ISABELLE,,H,bourgeois,A,amoureux
tc0352-LE_CHEVALIER,,H,chevalier,A,amoureux
tc0352-VALERE,,H,aristocrate,A,néant
tc0352-LISETTE,,H,servente,A,néant
tc0352-CARLIN,,H,valet,A,néant
tc0352-LAQUAIS,,H,laquais,A,néant
tc0121-RODOGUNE,,H,roi,A,néant
tc0121-DARIE,,H,prince,A,néant
tc0121-ARTAXERCE,,H,prince,A,néant
tc0121-LIDIE,,H,prince,A,néant
tc0121-ORONTE,,H,satrape,A,néant
tc0121-ARGANTE,,H,capitaine,A,néant
tc0024-ALZAÏDE,,H,roi,A,néant
tc0024-AMENOPHIS,,H,roi,A,néant
tc0024-ZARAES,,H,roi,A,néant
tc0024-EZIRE,,H,confident,A,néant
tc0024-PHERES,,H,confident,A,néant
tc0024-MENOS,,H,capitaine,A,néant
tc0024-NISUS,,H,domestique,A,néant
tc0024-OSIRIS,,H,domestique,A,néant
tc0024-SUITEDUROI,,H,suite,A,néant
tc0024-GARDES,,H,garde,A,néant
tc0197-OROSMANE,,H,roi,A,néant
tc0197-TIGRANE,,H,prince,A,néant
tc0197-TIRIDATE,,H,roi,A,Ormène
tc0197-ORMENE,,H,roi,A,Tiridate
tc0197-POLIXENE,,H,prince,A,Troile
tc0197-TROILE,,H,prince,A,Polixène
tc0197-PHARNABASE,,H,gouverneur,A,néant
tc0197-PHRAARTE,,H,lieutenant général,A,néant
tc0197-CASSANDRE,,H,fille d'honneur,A,néant
tc0197-HECUBE,,H,fille d'honneur,A,néant
tc0197-EUPHORBE,,H,capitaine,A,néant
tc0197-GARDES,,H,garde,A,néant
tc0197-HABITANTS,,H,peuple,A,néant
tc0573-SAUL,,H,roi,A,néant
tc0573-JONATHAS,,H,prince,A,néant
tc0573-MICHOL,,H,prince,A,néant
tc0573-DAVID,,H,aristocrate,A,néant
tc0573-ASSER,,H,confident,A,néant
tc0573-ELISE,,H,confident,A,néant
tc0573-ACHAS,,H,confident,A,néant
tc0573-LAPHYTONISSE,,H,magicien,A,néant
tc0573-ISRAELITES,,H,suite,A,néant
tc0837-SEMIRAMIS,,H,roi,A,néant
tc0837-BELUS,,H,prince,A,néant
tc0837-MADATE,,H,aristocrate,A,néant
tc0837-MERMECIDE,,H,aristocrate,A,néant
tc0837-TENESIS,,H,aristocrate,A,néant
tc0837-AGENOR,,H,aristocrate,A,néant
tc0837-MIRAME,,H,confident,A,néant
tc0837-PHENICE,,H,confident,A,néant
tc0837-ARBAS,,H,capitaine,A,néant
tc0837-NINIAS,,H,prince,A,néant
tc0837-GARDES,,H,garde,A,néant
tc0796-ARISTE,,H,bourgeois,A,néant
tc0796-LA-VEUVE,,H,bourgeois,A,néant
tc0796-FROSINE,,H,suivante,A,néant
tc0796-ANGELIQUE,,H,bourgeois,A,amoureux
tc0796-LE-CAPITAINE,,H,capitaine,A,néant
tc0796-LA-MARQUISE,,H,marquis,A,néant
tc0796-JASMIN,,H,bourgeois,A,néant
tc0796-VALERE,,H,aristocrate,A,amoureux
tc0796-FLAMAND,,H,valet,A,néant
tc0710-FELICIE,,H,berger,J,néant
tc0710-LUCIDOR,,H,berger,A,néant
tc0710-LA-FEE,,F,fée,A,néant
tc0710-LA-MODESTIE,,P,modestie,A,néant
tc0710-DIANE,,D,diane,A,néant
tc0710-CHASSEURS,,H,chasseur,A,néant
tc0906-MONSIEURLOURDIS,,H,bourgeois,A,néant
tc0906-MADAMELOURDIS,,H,bourgeois,A,néant
tc0906-ANGELIQUE,,H,bourgeois,J,néant
tc0906-LISETTE,,H,bourgeois,A,néant
tc0906-MADAMEFINOT,,H,bourgeois,A,néant
tc0906-FINOTFILS,,H,bourgeois,A,néant
tc0906-VALERE,,H,bourgeois,A,néant
tc0906-FRONTIN,,H,valet,A,néant
tc0906-BONNE-FOI,,H,notaire,A,néant
tc0876-ADRASTE,,H,aristocrate,A,néant
tc0876-DONPEDRE,,H,aristocrate,A,néant
tc0876-ISIDORE,,H,esclave,A,néant
tc0876-CLIMENE,,H,aristocrate,A,néant
tc0876-HALI,,H,valet,A,néant
tc0876-LESENATEUR,,H,sénateur,A,néant
tc0876-LESMUSICIENS,,H,musicien,A,néant
tc0876-TROUPEDESCLAVES,,H,esclave,A,néant
tc0876-TROUPEDEMAURES,,H,maure,A,néant
tc0876-DEUXLAQUAIS,,H,laquais,A,néant
tc0671-MONSIEURDESAINTHYGIN,,H,aristocrate,A,néant
tc0671-MADEMOISELLEDESAINTHYGIN,,H,aristocrate,J,néant
tc0671-MONSIEURDELAMARRE,,H,bourgeois,A,néant
tc0671-MONSIEUROCTAVINI,,H,musicien,A,néant
tc0671-UNLAQUAIS,,H,laquais,A,néant
tc0533-MADAMETHOMAS,,H,bourgeois,A,néant
tc0533-COLETTE,,H,bourgeois,A,néant
tc0533-MATHURINE,,H,bourgeois,A,néant
tc0533-MONSIEURGRIFFART,,H,,A,néant
tc0533-VALERE,,H,,A,néant
tc0533-LUCAS,,H,,A,néant
tc0533-LEMAGISTER,,H,,A,néant
tc0533-ARLEQUIN,,H,,A,néant
tc0533-TROUPEDEPAYSANS,,H,,A,néant
tc0298-MONSIEURLEMARQUIS,,H,marquis,A,néant
tc0298-POLICHINELLE,,H,valet,A,néant
tc0298-JANBROCHE,,H,marchand,A,néant
tc0298-MADEMOISELLE-JANBROCHE,,H,bourgeois,A,néant
tc0298-PIERROT,,H,valet,A,néant
tc0298-LECOMPERE,,H,bourgeois,A,néant
tc0075-LA-MARQUISE,,H,marqui,A,néant
tc0075-DORANTE,,H,aristocrate,A,néant
tc0075-ARAMINTE,,H,aristocrate,A,néant
tc0075-ERGASTE,,H,aristocrate,A,néant
tc0075-LISETTE,,H,suivante,A,néant
tc0075-FRONTIN,,H,valet,A,néant
tc0722-PHILINTE,,H,aristocrate,A,néant
tc0722-ALCESTE,,H,aristocrate,A,néant
tc0722-ELIANTE,,H,aristocrate,A,néant
tc0722-DUBOIS,,H,valet,A,néant
tc0722-UNAVOCATPAUVRE,,H,avocat,A,néant
tc0722->UNPROCUREURRICHE,,H,procureur,A,néant
tc0722-LECOMMISSAIREDEPOLICE,,H,commissaire,A,néant
tc0722-UNHUISSIER,,H,huissier,A,néant
tc0722-UNGARDEDUCOMMERCE,,H,garde de commerce,A,néant
tc0722-LAQUAIS,,H,laquais,A,néant
tc0722-RECORS,,H,recors,A,néant
tc0722-PERSONNAGESMUETS,,H,peuple,A,néant
tc0870-MONSIEURDELABRUYERE,,H,aristocrate,A,néant
tc0870-MADAMEDELABRUYERE,,H,aristocrate,A,néant
tc0870-LA-COMTESSE-DE-SAINT-LEGER,,H,comte,A,néant
tc0870-MONSIEUR-DUMONT,,H,bourgeois,A,néant
tc0870-LE-GRAND,,H,valet de chambre,A,néant
tc0401-TULLE,,H,roi,A,néant
tc0401-VIEILHORACE,,H,chevalier,V,néant
tc0401-HORACE,,H,chevalier,J,néant
tc0401-CURIACE,,H,gentilhomme,J,camille
tc0401-VALERE,,H,chevalier,J,camille
tc0401-SABINE,,H,aristocrate,J,néant
tc0401-CAMILLE,,H,aristocrate,J,curiace
tc0401-JULIE,,H,confident,A,néant
tc0401-FLAVIAN,,H,soldat,A,néant
tc0401-PROCULE,,H,soldat,A,néant
tc0455-LEMARQUIS,,H,marquis,A,néant
tc0455-LAMARQUISE,,H,marquis,A,néant
tc0455-MADAMEARGANTE,,H,marquis,A,néant
tc0455-DORANTE,,H,aristocrate,A,néant
tc0455-FRONTIN,,H,valet,A,néant
tc0455-LISETTE,,H,bourgeois,A,Frontin
tc0455-JEANNOT,,H,bourgeois,A,Lisette
tc0455-COLAS,,H,jardinier,A,néant
tc0318-LA-MARQUISE,,H,marquis,A,néant
tc0318-LE-COMTE,,H,comte,A,néant
tc0318-LE-BARON,,H,baron,A,néant
tc0318-LE-SUISSE,,H,suisse,A,néant
tc0318-DUBOIS,,H,valet,A,néant
tc0241-LINVAL,,H,prince,A,néant
tc0241-HUMORIN,,H,prince,A,néant
tc0241-GERMON,,H,prince,A,néant
tc0241-PREMIERHABITUE,,H,prince,A,néant
tc0241-SECONDHABITUE,,H,prince,A,néant
tc0241-CADETROUSSEL,,H,bourgeois,A,néant
tc0241-BLANCHETPERE,,H,bourgeois,A,néant
tc0241-BLANCHETFILS,,H,bourgeois,J,néant
tc0241-MARIANNEGRUGEOT,,H,bourgeois,J,néant
tc0241-LAMERECLOUTIER,,H,bourgeois,A,néant
tc0241-MANON,,H,bourgeois,J,néant
tc0241-MADAMEGRUGEOT,,H,bourgeois,A,néant
tc0241-BEUGLAN,,H,poète,A,néant
tc0241-GRIGNARDET,,H,bourgeois,A,néant
tc0241-JOBAR,,H,bourgeois,A,néant
tc0241-LAMEREROUSSEL,,H,bourgeois,A,néant
tc0241-LEPETITROUSSEL,,H,bourgeois,J,néant
tc0241-LAMOUR,,H,dieu,A,néant
tc0241-MUSICIENS,,H,musicien,A,néant
tc0241-ELEVESMUETS,,H,élève,J,néant
tc0241-ASSISTANTS,,H,assistant,A,néant
tc0410-DONALVAROS,,H,aristocrate,A,néant
tc0410-DONJUAN,,H,aristocrate,A,néant
tc0410-DONPHILIPPE,,H,aristocrate,A,amoureux
tc0410-AMARILLE,,H,aristocrate,A,amoureux
tc0410-LUCIE,,H,servante,A,néant
tc0410-DONPIERRE,,H,aristocrate,A,néant
tc0410-LEPREVOT,,H,prévôt,A,néant
tc0410-PREMIERARCHER,,H,archer,A,néant
tc0410-DEUXIEMEARCHER,,H,archer,A,néant
tc0410-UNPELERIN,,H,pélerin,A,néant
tc0410-ORIANE,,H,berger,A,néant
tc0410-BELINDE,,H,berger,A,néant
tc0410-PHILEMON,,H,paysan,A,néant
tc0410-MACETTE,,H,paysan,A,néant
tc0410-LEMARIE.,,H,bourgeois,A,néant
tc0410-LAMARIEE,,H,bourgeois,A,néant
tc0410-LOMBREDEDONPIERRE,,F,fantôme,A,néant
tc0410-PHILIPIN,,H,valet,A,néant
tc0410-VALETS,,H,valet,A,néant
tc0849-LAHOLLANDE,,P,allegorie,A,néant
tc0849-BELINE,,H,suivante,A,néant
tc0849-MARILLE,,H,servante,A,néant
tc0849-GOULEMER,,H,bourgeois,A,néant
tc0849-FRELINGUE,,H,bourgeois,A,néant
tc0849-BADZlN,,H,bourgeois,A,néant
tc0849-LAFLAMANDE,,H,bourgeois,A,néant
tc0849-LHOTE,,H,hôte,A,néant
tc0849-I.BOURGUEMESTRE,,H,bourgmestre,A,néant
tc0849-II.BOURGUEMESTRE,,H,bourgmestre,A,néant
tc0849-MEDECINFRANÇAIS,,H,médecin,A,néant
tc0849-MEDECINESPAGNOL,,H,médecin,A,néant
tc0849-MEDECINANGLAIS,,H,médecin,A,néant
tc0849-MEDECINALLEMAND,,H,médecin,A,néant
tc0849-PACOLE,,H,servante,A,néant
tc0287-DORIMENE,,H,bourgeois,A,néant
tc0287-ANGELIQUE,,H,bourgeois,A,amoureux
tc0287-LACOMTESSE,,H,comte,A,néant
tc0287-LINENDANTE,,H,intendant,A,néant
tc0287-ERASTE,,H,bourgeois,A,néant
tc0287-CLITANDRE,,H,bourgeois,A,néant
tc0287-LE-CAISSIER,,H,caissier,A,néant
tc0287-MONSIEUR-TOPASE,,H,bourgeois,A,néant
tc0287-DORANTE,,H,bourgeois,A,amoureux
tc0287-MERLIN,,H,valet,A,néant
tc0287-LECHEVALIERDEBELLEMONTE,,H,chevalier,A,néant
tc0287-LISETTE,,H,servante,A,néant
tc0287-UNMARQUIS,,H,marquis,A,néant
tc0287-UNLAQUAIS,,H,laquais,A,néant
tc0545-MEDEE,,H,roi,A,néant
tc0545-JASON,,H,roi,A,néant
tc0545-CREUSE,,H,prince,A,néant
tc0545-IPHITE,,H,confident,A,néant
tc0545-CYDIPPE,,H,aristocrate,A,néant
tc0545-RHODOPE,,H,aristocrate,A,néant
tc0545-CREON,,H,aristocrate,A,néant
tc0545-ENFANT1,,H,prince,E,néant
tc0545-ENFANT2,,H,prince,E,néant
tc0545-SUITE,,H,suite,A,néant
tc0403-MELPOMENE,,D,muse,A,
tc0403-POLIMNIE,,D,muse,A,
tc0403-LAMAGIE,,D,allégorie,A,
tc0403-LAMOUR,,D,allegorie,A,
tc0403-AMURAT,,H,empereur,A,servilie
tc0403-ROXANE,,H,sultan,A,
tc0403-SCANDERBERG,,H,roi,A,servilie
tc0403-SERVILIE,,H,prince,A,scanderberg
tc0403-OSMAN,,H,jardinier,A,
tc0403-LEMUPHTI,,H,mufti,A,
tc0403-LAGA,,H,janissaire,A,
tc0403-RUSTAN,,H,officier,A,
tc0403-UNEGRECQUE,,H,peuple,A,
tc0403-UNEASIATIQUE,,H,peuple,A,
tc0403-SULTANES,,H,sultan,A,
tc0403-BOSTANGIS,,H,jardinier,A,
tc0403-GRECSetGRECQUES,,H,peuple,A,
tc0403-LEVIZIR,,H,vizir,A,
tc0403-JANISSAIRES,,H,janissaire,A,
tc0403-OFFICIERS,,H,officier,A,
tc0403-ESCLAVES,,H,esclave,A,
tc0403-PEUPLESDETURQUIE,,H,peuple,A,
tc0403-IMANS,,H,iman,A,
tc0403-GRANDSOFFICIERSDELAPOSTE,,H,officier,A,
tc0403-SERVIENSETSERVIENNES,,H,peuple,A,
tc0403-ALBANAISETALBANAISES,,H,PEUPLE,A,
tc0139-ORODE,,H,roi,A,néant
tc0139-PACORUS,,H,prince,J,néant
tc0139-SURENA,,H,général,A,néant
tc0139-SILLACE,,H,lieutenant,A,néant
tc0139-EURYDICE,,H,prince,J,néant
tc0139-PALMIS,,H,aristocrate,A,néant
tc0139-ORMENE,,H,dame d'honneur,A,néant
tc0530-DAMON,,H,bourgeois,A,néant
tc0530-MONSIEURDEBORCHAMP,,H,aristocrate,V,néant
tc0530-JULIE,,H,aristocrate,A,néant
tc0530-DORLIS,,H,peintre,A,néant
tc0530-LAFLEUR,,H,valet,A,néant
tc0530-FLAMAND,,H,valet,A,néant
tc0530-LENOTAIRE,,H,notaire,A,néant
tc0091-DONLOPE,,H,aristocrate,A,Jacinte
tc0091-ENRIQUE,,H,aristocrate,A,néant
tc0091-ALONSE,,H,aristocrate,A,néant
tc0091-DONSANCHE,,H,aristocrate,A,néant
tc0091-DONALVAR,,H,aristocrate,A,Cassandre
tc0091-DONRAMIRE,,H,aristocrate,A,néant
tc0091-DONLOUIS,,H,prévôt,A,néant
tc0091-CASSANDRE,,H,aristocrate,A,amoureux
tc0091-JACINTE,,H,aristocrate,A,amoureux
tc0091-BLANCHE,,H,suivante,A,néant
tc0091-FLORE,,H,suivante,A,néant
tc0057-MADAMERENAUDDUBOULOIR,,H,aristocrate,A,néant
tc0057-MADAMEDERUPERT,,H,aristocrate,A,néant
tc0057-LECHEVALIERDESAINT-RIEUL,,H,aristocrate,A,néant
tc0057-LAPIERRE,,H,laquais,A,néant
tc0807-DARMANT,,H,aristocrate,A,néant
tc0807-LAMARQUISEDEFLORICOURT,,H,marquis,A,néant
tc0807-BRUMTON,,H,aristocrate,A,néant
tc0807-CLARICE,,H,aristocrate,J,néant
tc0807-SUDMER,,H,aristocrate,A,néant
tc0807-ROBINSON,,H,valet,A,néant
tc0807-UNAUTREVALET,,H,valet,A,néant
tc0807-BORDELAIS,,H,bourgeois,A,néant
tc0320-SGANARELLE,,H,bourgeois,A,
tc0320-TOINETTE,,H,servante,A,
